;fixed acidity;volatile acidity;citric acid;residual sugar;chlorides;free sulfur dioxide;total sulfur dioxide;density;pH;sulphates;alcohol;quality;quality teste
1386;0.616666667;0.12195122;0.609375;0.096774194;0.346153846;0.310344828;0.451923077;0.352180937;0.365384615;0.333333333;0.482142857;0.333333333;
1387;0.633333333;0.182926829;0.640625;0.102150538;0.320512821;0.517241379;0.730769231;0.310177706;0.221153846;0.36;0.5;0.5;
1388;0.616666667;0.195121951;0.65625;0.134408602;0.294871795;0.586206897;0.663461538;0.312600969;0.240384615;0.4;0.535714286;0.5;
1389;0.633333333;0.170731707;0.609375;0.096774194;0.346153846;0.689655172;0.826923077;0.411954766;0.288461538;0.453333333;0.392857143;0.5;
1390;0.616666667;0.292682927;0.5625;0.752688172;0.346153846;0.75862069;0.653846154;0.781098546;0.25;0.4;0.339285714;0.333333333;
1391;0.466666667;0.158536585;0.5625;0.080645161;0.166666667;0.275862069;0.269230769;0.244749596;0.317307692;0.52;0.625;0.5;
1392;0.616666667;0.146341463;0.375;0.048387097;0.294871795;0.448275862;0.442307692;0.454765751;0.336538462;0.626666667;0.357142857;0.333333333;
1393;0.433333333;0.158536585;0.453125;0.892473118;0.41025641;0.379310345;0.413461538;0.925686591;0.326923077;0.32;0.142857143;0.5;
1394;0.4;0.073170732;0.34375;0.188172043;0.256410256;0.896551724;0.326923077;0.355411955;0.451923077;0.266666667;0.517857143;0.5;
1395;0.4;0.073170732;0.34375;0.188172043;0.256410256;0.896551724;0.326923077;0.355411955;0.451923077;0.266666667;0.517857143;0.5;
1396;0.466666667;0.12195122;0.421875;0.096774194;0.179487179;0.827586207;0.057692308;0.313408724;0.461538462;0.36;0.464285714;0.666666667;
1397;0.616666667;0.146341463;0.375;0.048387097;0.294871795;0.448275862;0.442307692;0.454765751;0.336538462;0.626666667;0.357142857;0.333333333;
1398;0.283333333;0.085365854;0.265625;0.053763441;0.128205128;0.689655172;0.192307692;0.121163166;0.557692308;0.186666667;0.803571429;0.5;
1399;0.433333333;0.158536585;0.453125;0.892473118;0.41025641;0.379310345;0.413461538;0.925686591;0.326923077;0.32;0.142857143;0.5;
1400;0.183333333;0.158536585;0.171875;0.080645161;0.243589744;0.689655172;0.163461538;0.287560582;0.884615385;0.52;0.589285714;0.5;
1401;0.366666667;0.12195122;0.4375;0.043010753;0.243589744;0.896551724;0.375;0.185783522;0.413461538;0.266666667;0.642857143;0.5;
1402;0.433333333;0.268292683;0.4375;0.096774194;0.346153846;0.655172414;0.625;0.179321486;0.384615385;0.266666667;0.767857143;0.5;
1403;0.4;0.073170732;0.34375;0.188172043;0.256410256;0.896551724;0.326923077;0.355411955;0.451923077;0.266666667;0.517857143;0.5;
1404;0.45;0.170731707;0.390625;0.11827957;0.179487179;0.931034483;0.365384615;0.214862682;0.403846154;0.226666667;0.785714286;0.5;
1405;0.5;0.134146341;0.515625;0.306451613;0.282051282;0.793103448;0.307692308;0.445072698;0.269230769;0.373333333;0.428571429;0.5;
1406;0.383333333;0.097560976;0.296875;0.193548387;0.320512821;0.75862069;0.413461538;0.739903069;0.394230769;0.253333333;0.160714286;0.5;
1407;0.65;0.073170732;0.625;0.032258065;0.320512821;0.827586207;0.548076923;0.240710824;0.375;0.226666667;0.642857143;0.5;
1408;0.383333333;0.146341463;0.40625;0.887096774;0.243589744;0.896551724;0.451923077;0.972536349;0.442307692;0.266666667;0.071428571;0.5;
1409;0.383333333;0.146341463;0.40625;0.887096774;0.243589744;0.896551724;0.451923077;0.972536349;0.442307692;0.266666667;0.071428571;0.5;
1410;0.383333333;0.146341463;0.40625;0.887096774;0.243589744;0.896551724;0.451923077;0.972536349;0.442307692;0.266666667;0.071428571;0.5;
1411;0.383333333;0.146341463;0.40625;0.887096774;0.243589744;0.896551724;0.451923077;0.972536349;0.442307692;0.266666667;0.071428571;0.5;
1412;0.316666667;0.341463415;0.578125;0.365591398;0.08974359;0.034482759;0.048076923;0.264943457;0.586538462;0.293333333;1;0.5;
1413;0.383333333;0.146341463;0.40625;0.887096774;0.243589744;0.896551724;0.451923077;0.972536349;0.442307692;0.266666667;0.071428571;0.5;
1414;0.316666667;0.219512195;0.359375;0.161290323;0.115384615;0.655172414;0.048076923;0.20355412;0.461538462;0.253333333;0.696428571;0.5;
1415;0.55;0.353658537;0.4375;0.080645161;0.128205128;1;0.25;0.268982229;0.480769231;0.306666667;0.75;0.5;
1416;0.483333333;0.341463415;0.375;0.360215054;0;0.931034483;0.480769231;0.379644588;0.394230769;0.28;0.642857143;0.666666667;
1417;0.366666667;0.073170732;0.5;0.774193548;0.166666667;0.586206897;0.394230769;0.760904685;0.096153846;0.32;0.196428571;0.333333333;
1418;0.483333333;0.341463415;0.375;0.360215054;0;0.931034483;0.480769231;0.379644588;0.394230769;0.28;0.642857143;0.666666667;
1419;0.5;0.097560976;0.34375;0.387096774;0.282051282;0.655172414;0.451923077;0.576736672;0.605769231;0.213333333;0.375;0.5;
1420;0.366666667;0.073170732;0.5;0.774193548;0.166666667;0.586206897;0.394230769;0.760904685;0.096153846;0.32;0.196428571;0.333333333;
1421;0.483333333;0.341463415;0.375;0.360215054;0;0.931034483;0.480769231;0.379644588;0.394230769;0.28;0.642857143;0.666666667;
1422;0.366666667;0.695121951;0.65625;0.037634409;0.217948718;0.724137931;0.384615385;0.226171244;0.451923077;0.293333333;0.642857143;0.5;
1423;0.283333333;0.207317073;0.46875;0.290322581;0.179487179;0.862068966;0.336538462;0.324717286;0.423076923;0.266666667;0.660714286;0.666666667;
1424;0.3;0.06097561;0.25;0.301075269;0.294871795;0.586206897;0.288461538;0.499192246;0.278846154;0.466666667;0.267857143;0.5;
1425;0.566666667;0.109756098;0.453125;0.086021505;0.358974359;0.448275862;0.038461538;0.243941842;0.163461538;0.16;0.642857143;0.5;
1426;0.466666667;0.268292683;0.40625;0.317204301;0.282051282;0.793103448;0.317307692;0.307754443;0.192307692;0.106666667;0.678571429;0.833333333;
1427;0.466666667;0.268292683;0.375;0.365591398;0.205128205;0.965517241;0.394230769;0.307754443;0.211538462;0.12;0.714285714;0.833333333;
1428;0.5;0.304878049;0.390625;0.424731183;0.230769231;0.896551724;0.403846154;0.337641357;0.221153846;0.12;0.714285714;0.833333333;
1429;0.566666667;0.109756098;0.453125;0.086021505;0.358974359;0.448275862;0.038461538;0.243941842;0.163461538;0.16;0.642857143;0.5;
1430;0.616666667;0.048780488;0.390625;0.193548387;0.397435897;0.413793103;0.144230769;0.549273021;0.317307692;0.28;0.196428571;0.5;
1431;0.766666667;0.109756098;0.46875;0.021505376;0.333333333;0.689655172;0.221153846;0.365105008;0.221153846;0.16;0.375;0.166666667;
1432;0.433333333;0.158536585;0.4375;0.016129032;0.08974359;0.689655172;0.067307692;0.148626817;0.451923077;0.173333333;0.696428571;0.5;
1433;0.733333333;0.06097561;0.421875;0.387096774;0.064102564;0.931034483;0.230769231;0.455573506;0.153846154;0.186666667;0.625;0.5;
1434;0.266666667;0.012195122;0.359375;0.016129032;0.230769231;0.413793103;0.461538462;0.340872375;0.461538462;0.293333333;0.25;0.333333333;
1435;0.433333333;0.158536585;0.4375;0.016129032;0.08974359;0.689655172;0.067307692;0.148626817;0.451923077;0.173333333;0.696428571;0.5;
1436;0.316666667;0.207317073;0.3125;0.043010753;0.076923077;0.689655172;0.298076923;0.169628433;0.528846154;0.493333333;0.732142857;0.666666667;
1437;0.733333333;0.06097561;0.421875;0.387096774;0.064102564;0.931034483;0.230769231;0.455573506;0.153846154;0.186666667;0.625;0.5;
1438;0.266666667;0.012195122;0.359375;0.016129032;0.230769231;0.413793103;0.461538462;0.340872375;0.461538462;0.293333333;0.25;0.333333333;
1439;0.516666667;0.12195122;0.5;0.247311828;0.217948718;0.862068966;0.384615385;0.467689822;0.355769231;0.386666667;0.446428571;0.5;
1440;0.416666667;0.134146341;0.4375;0.451612903;0.307692308;0.827586207;0.423076923;0.471728595;0.192307692;0.093333333;0.464285714;0.666666667;
1441;0.416666667;0.134146341;0.4375;0.451612903;0.307692308;0.827586207;0.423076923;0.471728595;0.192307692;0.093333333;0.464285714;0.666666667;
1442;0.483333333;0.12195122;0.46875;0.301075269;0.153846154;1;0.365384615;0.381260097;0.394230769;0.4;0.642857143;0.666666667;
1443;0.283333333;0.37804878;0.375;0.091397849;0.025641026;0.793103448;0.134615385;0.139741519;0.432692308;0.2;0.785714286;0.666666667;
1444;0.416666667;0.134146341;0.4375;0.451612903;0.307692308;0.827586207;0.423076923;0.471728595;0.192307692;0.093333333;0.464285714;0.666666667;
1445;0.483333333;0.207317073;0.375;0.365591398;0.192307692;0.793103448;0.903846154;0.767366721;0.538461538;0.266666667;0.125;0.333333333;
1446;0.483333333;0.414634146;0.40625;0.231182796;0.166666667;0.586206897;0.701923077;0.28917609;0.326923077;0.226666667;0.714285714;0.666666667;
1447;0.483333333;0.12195122;0.5;0.02688172;0.320512821;0.448275862;0.413461538;0.397415186;0.307692308;0.853333333;0.446428571;0.5;
1448;0.483333333;0.170731707;0.21875;0.048387097;0.320512821;0.965517241;0.778846154;0.533117932;0.730769231;0.466666667;0.428571429;0.333333333;
1449;0.316666667;0.268292683;0.203125;0.231182796;0.423076923;0.620689655;0.221153846;0.578352181;0.346153846;0.386666667;0.107142857;0.333333333;
1450;0.316666667;0.268292683;0.203125;0.231182796;0.423076923;0.620689655;0.221153846;0.578352181;0.346153846;0.386666667;0.107142857;0.333333333;
1451;0.383333333;0.292682927;0.328125;0.102150538;0.205128205;0.896551724;0.086538462;0.158319871;0.480769231;0.4;0.785714286;0.666666667;
1452;0.3;0.109756098;0.3125;0.096774194;0.333333333;0.931034483;0.403846154;0.431340872;0.548076923;0.36;0.267857143;0.5;
1453;0.483333333;0.12195122;0.421875;0.338709677;0.230769231;0.551724138;0.230769231;0.374798061;0.201923077;0.786666667;0.553571429;0.5;
1454;0.383333333;0.109756098;0.296875;0.596774194;0.192307692;0.344827586;0.096153846;0.502423263;0.394230769;0.146666667;0.625;0.5;
1455;0.45;0.170731707;0.375;0.123655914;0.435897436;0.379310345;0.557692308;0.481421648;0.471153846;0.32;0.357142857;0.5;
1456;0.616666667;0.195121951;0.296875;0.096774194;0.5;0.896551724;0.307692308;0.473344103;0.307692308;0.186666667;0.25;0.333333333;
1457;0.45;0.280487805;0.21875;0.139784946;0.179487179;0.620689655;0.153846154;0.233441034;0.317307692;0.226666667;0.696428571;0.666666667;
1458;0.416666667;0.06097561;0.5;0.016129032;0.205128205;0.620689655;0.288461538;0.273021002;0.394230769;0.386666667;0.464285714;0.5;
1459;0.316666667;0.231707317;0.5;0.021505376;0.205128205;0.275862069;0.288461538;0.104200323;0.317307692;0.306666667;0.75;0.666666667;
1460;0.45;0.280487805;0.21875;0.139784946;0.179487179;0.620689655;0.153846154;0.233441034;0.317307692;0.226666667;0.696428571;0.666666667;
1461;0.616666667;0.195121951;0.296875;0.096774194;0.5;0.896551724;0.307692308;0.473344103;0.307692308;0.186666667;0.25;0.333333333;
1462;0.483333333;0.134146341;0.484375;0.322580645;0.179487179;0.965517241;0.317307692;0.406300485;0.394230769;0.306666667;0.553571429;0.5;
1463;0.533333333;0.182926829;0.421875;0.258064516;0.064102564;0.689655172;0.211538462;0.274636511;0.278846154;0.133333333;0.75;0.833333333;
1464;0.233333333;0.231707317;0.09375;0.188172043;0.115384615;0.896551724;0.163461538;0.248788368;0.509615385;0.173333333;0.607142857;0.833333333;
1465;0.4;0.256097561;0.34375;0.043010753;0.128205128;0.448275862;0.173076923;0.146203554;0.423076923;0.253333333;0.821428571;0.333333333;
1466;0.433333333;0.182926829;0.328125;0.155913978;0.128205128;0.862068966;0.086538462;0.229402262;0.432692308;0.52;0.75;0.833333333;
1467;0.7;0.158536585;0.34375;0.52688172;0.128205128;0.793103448;0.211538462;0.537156704;0.326923077;0.253333333;0.607142857;0.5;
1468;0.316666667;0.146341463;0.15625;0.069892473;0.294871795;0.965517241;0.682692308;0.39095315;0.423076923;0.213333333;0.321428571;0.5;
1469;0.6;0.268292683;0.40625;0.102150538;0.397435897;0.517241379;0.413461538;0.286752827;0.528846154;0.4;0.767857143;0.5;
1470;0.416666667;0.048780488;0.296875;0.059139785;0.307692308;0.344827586;0.307692308;0.342487884;0.317307692;0.2;0.321428571;0.333333333;
1471;0.433333333;0.256097561;0.375;0.268817204;0.307692308;0.551724138;0.076923077;0.357027464;0.490384615;0.493333333;0.642857143;0.666666667;
1472;0.6;0.134146341;0.34375;0.091397849;0.320512821;0.620689655;0.163461538;0.317447496;0.298076923;0.493333333;0.517857143;0.666666667;
1473;0.416666667;0.146341463;0.34375;0.064516129;0.230769231;1;0.336538462;0.268174475;0.528846154;0.4;0.607142857;0.666666667;
1474;0.366666667;0.134146341;0.328125;0.037634409;0.243589744;1;0.442307692;0.364297254;0.653846154;0.48;0.446428571;0.333333333;
1475;0.45;0.146341463;0.3125;0.209677419;0.512820513;0.620689655;0.682692308;0.323101777;0.442307692;0.346666667;0.678571429;0.833333333;
1476;0.416666667;0.06097561;0.234375;0.037634409;0.474358974;0.344827586;0.403846154;0.2819063;0.442307692;0.28;0.482142857;0.666666667;
1477;0.583333333;0.06097561;0.34375;0.037634409;0.576923077;0.413793103;0.548076923;0.316639742;0.278846154;0.32;0.535714286;0.5;
1478;0.416666667;0.048780488;0.296875;0.059139785;0.307692308;0.344827586;0.307692308;0.342487884;0.317307692;0.2;0.321428571;0.333333333;
1479;0.433333333;0.256097561;0.3125;0.086021505;0.397435897;0.310344828;0.423076923;0.179321486;0.346153846;0.386666667;0.785714286;0.5;
1480;0.683333333;0.280487805;0.234375;0.306451613;0.192307692;0.931034483;0.192307692;0.327948304;0.134615385;0;0.678571429;0.5;
1481;0.483333333;0.12195122;0.328125;0.11827957;0.333333333;1;0.365384615;0.313408724;0.288461538;0.56;0.446428571;0.666666667;
1482;0.483333333;0.146341463;0.328125;0.112903226;0.346153846;1;0.375;0.310177706;0.278846154;0.546666667;0.446428571;0.666666667;
1483;0.483333333;0.12195122;0.328125;0.11827957;0.333333333;1;0.365384615;0.313408724;0.288461538;0.56;0.446428571;0.666666667;
1484;0.483333333;0.073170732;0.390625;0.059139785;0.256410256;0.620689655;0.009615385;0.176898223;0.134615385;0.453333333;0.642857143;0.666666667;
1485;0.566666667;0.170731707;0.28125;0.043010753;0.294871795;0.275862069;0.288461538;0.481421648;0.586538462;0.44;0.303571429;0.5;
1486;0.483333333;0.256097561;0.34375;0.430107527;0.115384615;0.689655172;0.211538462;0.326332795;0.221153846;0.146666667;0.696428571;0.666666667;
1487;0.45;0.158536585;0.28125;0.322580645;0.153846154;0.517241379;0.076923077;0.34733441;0.346153846;0.12;0.696428571;0.5;
1488;0.4;0.134146341;0.375;0.231182796;0.153846154;0.862068966;0.096153846;0.2180937;0.480769231;0.173333333;0.910714286;0.666666667;
1489;0.4;0.097560976;0.296875;0.069892473;0.025641026;0.75862069;0.125;0.129240711;0.259615385;0.413333333;0.785714286;0.666666667;
1490;0.416666667;0.292682927;0.28125;0.639784946;0.243589744;0.275862069;0.394230769;0.643780291;0.413461538;0.266666667;0.392857143;0.5;
1491;0.466666667;0.426829268;0.265625;0.241935484;0.243589744;0.827586207;0.125;0.312600969;0.375;0.28;0.714285714;0.666666667;
1492;0.4;0.231707317;0.296875;0.075268817;0.358974359;0.75862069;0.567307692;0.172859451;0.432692308;0.306666667;0.803571429;0.666666667;
1493;0.333333333;0.158536585;0.28125;0.032258065;0.153846154;0.862068966;0.115384615;0.118739903;0.298076923;0.546666667;0.803571429;0.666666667;
1494;0.316666667;0.085365854;0.421875;0.021505376;0.205128205;0.689655172;0.125;0.161550889;0.375;0.333333333;0.642857143;0.5;
1495;0.283333333;0.256097561;0.34375;0.408602151;0.294871795;0.724137931;0.211538462;0.423263328;0.451923077;0.32;0.5;0.5;
1496;0.45;0.06097561;0.390625;0.059139785;0.282051282;0.517241379;0.211538462;0.177705977;0.403846154;0.693333333;0.714285714;0.666666667;
1497;0.6;0.219512195;0.40625;0.806451613;0.384615385;0.620689655;0.394230769;0.757673667;0.278846154;0.413333333;0.357142857;0.333333333;
1498;0.3;0.182926829;0.3125;0.059139785;0.243589744;0.655172414;0.211538462;0.204361874;0.682692308;0.386666667;0.732142857;0.666666667;
1499;0.533333333;0.073170732;0.328125;0.048387097;0.217948718;0.137931034;0.192307692;0.28917609;0.355769231;0.36;0.642857143;0.5;
1500;0.5;0.073170732;0.3125;0.069892473;0.346153846;0.068965517;0.326923077;0.331179321;0.375;0.373333333;0.571428571;0.5;
1501;0.416666667;0.158536585;0.296875;0.016129032;0.230769231;0.24137931;0.375;0.256865913;0.509615385;0.253333333;0.553571429;0.333333333;
1502;0.466666667;0.12195122;0.375;0.037634409;0.371794872;0.862068966;0.278846154;0.2819063;0.240384615;0.36;0.464285714;0.5;
1503;0.433333333;0.134146341;0.28125;0.161290323;0.5;0.620689655;0.653846154;0.351373183;0.442307692;0.24;0.660714286;0.666666667;
1504;0.616666667;0.073170732;0.265625;0.209677419;0.384615385;0.413793103;0.144230769;0.549273021;0.298076923;0.32;0.196428571;0.5;
1505;0.383333333;0.231707317;0.328125;0.02688172;0.358974359;0.275862069;0.403846154;0.207592892;0.528846154;0.413333333;0.75;0.5;
1506;0.616666667;0.073170732;0.265625;0.209677419;0.384615385;0.413793103;0.144230769;0.549273021;0.298076923;0.32;0.196428571;0.5;
1507;0.416666667;0.073170732;0.265625;0.494623656;0.346153846;0.517241379;0.173076923;0.689822294;0.548076923;0.36;0.267857143;0.5;
1508;0.333333333;0.109756098;0.28125;0.650537634;0.230769231;0.620689655;0.471153846;0.552504039;0.519230769;0.453333333;0.607142857;0.666666667;
1509;0.35;0.134146341;0.359375;0.61827957;0.166666667;0.482758621;0.134615385;0.495961228;0.384615385;0.253333333;0.517857143;0.666666667;
1510;0.416666667;0.073170732;0.265625;0.494623656;0.346153846;0.517241379;0.173076923;0.689822294;0.548076923;0.36;0.267857143;0.5;
1511;0.383333333;0.231707317;0.171875;0.021505376;0.153846154;0.689655172;0.269230769;0.119547658;0.192307692;0.253333333;0.678571429;0.5;
1512;0.35;0.219512195;0.234375;0.037634409;0.166666667;0.655172414;0.298076923;0.042003231;0.298076923;0.266666667;0.857142857;0.5;
1513;0.516666667;0.134146341;0.28125;0.532258065;0.243589744;0.724137931;0.326923077;0.495153473;0.269230769;0.426666667;0.553571429;0.666666667;
1514;0.35;0.219512195;0.234375;0.037634409;0.166666667;0.655172414;0.298076923;0.042003231;0.298076923;0.266666667;0.857142857;0.5;
1515;0.383333333;0.231707317;0.171875;0.021505376;0.153846154;0.689655172;0.269230769;0.119547658;0.192307692;0.253333333;0.678571429;0.5;
1516;0.65;0.134146341;0.25;0.446236559;0.346153846;0.931034483;0.471153846;0.773828756;0.461538462;0.4;0.321428571;0.5;
1517;0.433333333;0.207317073;0.375;0.155913978;0.256410256;0.620689655;0.365384615;0.298061389;0.490384615;0.333333333;0.660714286;0.666666667;
1518;0.433333333;0.207317073;0.375;0.155913978;0.256410256;0.620689655;0.365384615;0.298061389;0.490384615;0.333333333;0.660714286;0.666666667;
1519;0.416666667;0.256097561;0.328125;0.064516129;0.217948718;0.793103448;0.413461538;0.208400646;0.278846154;0.293333333;0.607142857;0.5;
1520;0.5;0.219512195;0.3125;0.403225806;0.076923077;0.827586207;0.278846154;0.324717286;0.221153846;0.186666667;0.696428571;0.5;
1521;0.5;0.207317073;0.3125;0.408602151;0.076923077;0.896551724;0.288461538;0.320678514;0.211538462;0.2;0.696428571;0.833333333;
1522;0.683333333;0.207317073;0.3125;0.413978495;0.128205128;0.827586207;0.307692308;0.363489499;0.153846154;0.253333333;0.696428571;0.5;
1523;0.283333333;0.256097561;0.359375;0.360215054;0.217948718;0.482758621;0.115384615;0.424878837;0.461538462;0.346666667;0.482142857;0.5;
1524;0.633333333;0.426829268;0.125;0.139784946;0.435897436;0.24137931;0.576923077;0.525040388;0.336538462;0.373333333;0.428571429;0.5;
